MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
338312656,2019-05-08T13:00:04,39.48573,-75.56469,20.0,13.9,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
366914210,2019-05-08T13:00:02,38.80367,-75.11847,10.8,14.0,23.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
369235000,2019-05-08T13:00:03,38.94837,-75.19327,10.7,-83.6,327.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
538004030,2019-05-08T12:59:14,38.92958,-75.16378,0.2,28.7,105.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
366889080,2019-05-08T13:00:06,39.20759,-75.28748,10.5,-73.2,336.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
367317410,2019-05-08T13:00:09,38.99872,-74.99055,5.5,-187.0,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
368058330,2019-05-08T13:00:07,39.12716,-75.06625,5.3,24.0,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
338233543,2019-05-08T13:00:29,39.02558,-74.99983,14.4,123.6,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
368058330,2019-05-08T12:59:48,39.12673,-75.06652,5.4,24.3,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
538006702,2019-05-08T13:00:28,38.96801,-75.19988,0.1,34.6,137.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367470320,2019-05-08T13:00:45,38.99947,-74.98508,7.3,179.8,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367490480,2019-05-08T13:00:15,39.00918,-74.98485,3.8,190.9,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
367120230,2019-05-08T13:01:12,38.98888,-75.22196,0.5,3.8,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
367100370,2019-05-08T13:01:02,38.79574,-75.15535,22.5,-183.1,511.0,LEWES,,WDC9301,50.0,0.0,16.0,5.0,,50.0,B
367090620,2019-05-08T13:01:03,38.89342,-75.20243,23.9,131.8,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
240463000,2019-05-08T13:01:03,38.94325,-75.17475,0.0,23.0,132.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
368058330,2019-05-08T13:01:08,39.12852,-75.06536,5.3,26.8,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367349860,2019-05-08T13:01:13,39.25031,-75.32182,7.8,-90.3,317.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
338447000,2019-05-08T13:01:11,38.96833,-75.1995,0.1,48.5,136.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-08T13:01:13,38.80717,-75.11735,11.2,12.6,19.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366889080,2019-05-08T13:01:25,39.21108,-75.28946,10.3,-74.5,333.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
369235000,2019-05-08T13:01:13,38.95127,-75.19572,10.7,-83.4,327.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367090620,2019-05-08T13:02:05,38.88887,-75.19595,24.0,131.0,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367490480,2019-05-08T13:01:46,39.00724,-74.9853,5.1,189.9,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
367470320,2019-05-08T13:02:15,38.99639,-74.98534,7.4,183.5,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
338312656,2019-05-08T13:01:34,39.4939,-75.56188,20.0,14.5,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
338233543,2019-05-08T13:01:30,39.02416,-74.99675,7.1,114.7,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
338447000,2019-05-08T13:02:21,38.96835,-75.19948,0.0,48.5,137.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367317410,2019-05-08T13:01:39,38.99784,-74.99369,7.1,-151.2,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367120230,2019-05-08T13:02:21,38.98961,-75.22158,4.9,25.8,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-08T13:02:13,38.92976,-75.16363,0.2,35.7,106.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
366914210,2019-05-08T13:02:22,38.81063,-75.11623,11.2,13.3,20.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367539750,2019-05-08T13:01:44,39.02496,-74.97336,1.6,25.8,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
366889080,2019-05-08T13:02:29,39.21382,-75.29111,10.0,-74.0,334.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
311073800,2019-05-08T13:02:33,38.98785,-75.21625,0.0,32.6,124.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367349860,2019-05-08T13:02:22,39.25222,-75.32395,7.8,-90.1,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
368058330,2019-05-08T13:02:48,39.13079,-75.06403,5.2,20.9,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
369235000,2019-05-08T13:02:22,38.95411,-75.19809,10.7,-81.6,330.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T13:02:59,39.02257,-74.99277,15.3,117.5,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
366914210,2019-05-08T13:03:33,38.81434,-75.11508,11.8,12.8,20.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367090620,2019-05-08T13:03:07,38.88432,-75.18942,23.6,131.1,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
338312656,2019-05-08T13:03:03,39.50215,-75.55915,20.7,14.4,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
367470320,2019-05-08T13:03:16,38.99636,-74.98376,9.3,35.0,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367317410,2019-05-08T13:03:09,38.9971,-74.99726,6.9,-154.5,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
538006702,2019-05-08T13:03:27,38.96809,-75.19984,0.0,34.6,139.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367120230,2019-05-08T13:03:31,38.99123,-75.22077,5.2,21.2,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
369235000,2019-05-08T13:03:32,38.95713,-75.20046,10.7,-81.1,331.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367349860,2019-05-08T13:03:33,39.25414,-75.32609,7.8,-90.3,317.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
338447000,2019-05-08T13:03:41,38.96838,-75.19942,0.0,48.5,138.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366889080,2019-05-08T13:03:46,39.21705,-75.29297,9.8,-73.2,335.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
368058330,2019-05-08T13:03:58,39.13237,-75.06318,5.4,25.4,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
240463000,2019-05-08T13:04:05,38.94327,-75.17475,0.0,23.0,133.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367490480,2019-05-08T13:03:16,39.00523,-74.98537,3.6,178.5,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
367090620,2019-05-08T13:04:09,38.87969,-75.18294,24.2,137.1,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
369235000,2019-05-08T13:04:33,38.95974,-75.20238,10.8,-79.4,332.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367470320,2019-05-08T13:04:45,38.99951,-74.98117,8.0,25.3,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
338233543,2019-05-08T13:04:29,39.01987,-74.98495,16.0,113.0,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367317410,2019-05-08T13:04:38,38.99642,-75.0009,7.0,-158.3,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
366889080,2019-05-08T13:04:48,39.21963,-75.29443,9.8,-73.9,334.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
338447000,2019-05-08T13:04:50,38.9684,-75.19937,0.0,48.5,139.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367349860,2019-05-08T13:04:42,39.25604,-75.32823,7.8,-90.5,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
367120230,2019-05-08T13:05:00,38.9921,-75.22099,1.2,-81.6,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
367490480,2019-05-08T13:04:45,39.00415,-74.9853,1.5,174.3,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
368058330,2019-05-08T13:05:08,39.13395,-75.06218,5.3,25.3,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367090620,2019-05-08T13:05:19,38.87405,-75.176,23.6,135.7,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367317410,2019-05-08T13:05:39,38.99586,-75.00326,7.0,-156.2,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367539750,2019-05-08T13:05:50,39.02664,-74.97227,2.1,26.6,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367120230,2019-05-08T13:06:02,38.99235,-75.22115,0.9,-75.0,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
338447000,2019-05-08T13:06:11,38.96843,-75.19937,0.0,48.5,140.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367349860,2019-05-08T13:05:52,39.25792,-75.3303,7.8,-90.8,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
366889080,2019-05-08T13:06:06,39.22283,-75.29629,9.7,-74.4,333.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
367470320,2019-05-08T13:06:15,39.00259,-74.97973,8.3,27.7,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
338312656,2019-05-08T13:06:33,39.51999,-75.55415,19.5,1.3,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
367490480,2019-05-08T13:06:15,39.00385,-74.98511,0.5,114.7,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
338233543,2019-05-08T13:06:29,39.01621,-74.97428,14.6,113.5,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
368058330,2019-05-08T13:06:18,39.13549,-75.06122,5.3,26.7,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367349860,2019-05-08T13:06:53,39.2596,-75.33214,7.8,-90.9,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
369235000,2019-05-08T13:06:53,38.96588,-75.20678,10.9,-76.7,334.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
538006702,2019-05-08T13:06:29,38.96812,-75.19982,0.0,34.6,142.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367090620,2019-05-08T13:06:31,38.8685,-75.16866,24.0,132.7,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367317410,2019-05-08T13:07:09,38.99519,-75.00698,7.0,-154.4,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367120230,2019-05-08T13:07:10,38.9926,-75.22139,1.0,-85.7,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
366914210,2019-05-08T13:07:12,38.82618,-75.11129,11.8,16.1,23.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
338312656,2019-05-08T13:04:33,39.50948,-75.5566,18.9,12.0,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
366889080,2019-05-08T13:07:08,39.22536,-75.29777,9.6,-74.0,334.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
338447000,2019-05-08T13:07:21,38.96843,-75.19939,0.0,48.5,141.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
368058330,2019-05-08T13:07:28,39.13703,-75.06026,5.3,26.2,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-08T13:04:41,38.81804,-75.11392,12.0,12.1,17.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367539750,2019-05-08T13:04:44,39.02619,-74.97256,1.7,27.8,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
538004030,2019-05-08T13:05:16,38.92996,-75.16344,0.1,31.1,109.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311073800,2019-05-08T13:05:34,38.988,-75.2161,0.0,34.4,130.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
369235000,2019-05-08T13:05:42,38.96278,-75.2046,10.8,-78.9,332.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-08T13:05:51,38.82183,-75.11275,11.9,15.9,24.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
240463000,2019-05-08T13:07:05,38.94327,-75.17475,0.0,23.0,133.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367090620,2019-05-08T13:07:33,38.86372,-75.1624,24.5,133.8,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367470320,2019-05-08T13:07:16,39.00381,-74.97799,6.4,97.7,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367539750,2019-05-08T13:07:45,39.02742,-74.97176,1.4,28.3,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
369235000,2019-05-08T13:08:13,38.96959,-75.20907,10.9,-75.6,334.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367349860,2019-05-08T13:08:01,39.26143,-75.33428,7.9,-91.1,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
367090580,2019-05-08T13:07:57,38.94393,-75.30925,20.9,127.7,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,A
311073800,2019-05-08T13:08:33,38.98811,-75.21598,0.0,27.1,134.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
366914210,2019-05-08T13:08:22,38.83,-75.10997,12.3,14.9,21.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366889080,2019-05-08T13:08:27,39.2286,-75.29967,9.7,-74.7,334.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
338447000,2019-05-08T13:08:32,38.96846,-75.19938,0.0,48.5,142.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
368058330,2019-05-08T13:08:38,39.13861,-75.05924,5.2,25.5,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
538004030,2019-05-08T13:08:16,38.93021,-75.16325,0.1,30.5,115.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367317410,2019-05-08T13:08:39,38.99461,-75.01069,7.2,-150.3,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367090620,2019-05-08T13:08:35,38.85912,-75.15602,24.0,132.6,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367090580,2019-05-08T13:09:14,38.93878,-75.30106,24.0,129.5,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,A
367349860,2019-05-08T13:09:12,39.26347,-75.33651,7.9,-91.0,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
338233543,2019-05-08T13:08:30,39.01316,-74.96568,13.1,113.7,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367470320,2019-05-08T13:08:46,39.00255,-74.97619,6.0,179.7,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367120230,2019-05-08T13:08:30,38.99289,-75.2217,1.1,-96.6,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
240463000,2019-05-08T13:10:06,38.94327,-75.17473,0.0,23.0,132.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
369235000,2019-05-08T13:09:33,38.97323,-75.21129,11.0,-73.4,337.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
368058330,2019-05-08T13:09:48,39.14017,-75.05821,5.3,27.3,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-08T13:09:32,38.8338,-75.10856,12.1,16.6,20.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538006702,2019-05-08T13:09:27,38.96819,-75.1998,0.0,34.6,143.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367090580,2019-05-08T13:10:18,38.93833,-75.29305,24.5,63.2,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
338447000,2019-05-08T13:10:02,38.96848,-75.19939,0.0,48.5,142.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T13:09:59,39.01172,-74.96126,5.7,115.9,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
366889080,2019-05-08T13:09:47,39.23195,-75.30166,9.9,-75.2,332.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,A
367317410,2019-05-08T13:10:08,38.99411,-75.01449,7.5,-137.1,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367090620,2019-05-08T13:10:59,38.84976,-75.1399,23.3,112.5,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367090620,2019-05-08T13:09:53,38.85328,-75.14795,23.9,129.8,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
367490480,2019-05-08T13:10:15,39.00429,-74.98476,0.9,13.6,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
367349860,2019-05-08T13:10:23,39.26537,-75.33869,7.9,-91.2,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
367120230,2019-05-08T13:09:42,38.99318,-75.222,1.4,-58.8,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
366914210,2019-05-08T13:10:35,38.8371,-75.10709,11.8,26.5,35.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,A
366889080,2019-05-08T13:10:48,39.23425,-75.30372,9.9,-90.7,318.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
369235000,2019-05-08T13:10:42,38.9764,-75.2131,10.5,-73.3,337.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
338447000,2019-05-08T13:11:11,38.96849,-75.19943,0.0,48.5,143.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-08T13:10:52,38.99406,-75.2214,4.0,31.8,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-08T13:11:14,38.93044,-75.16303,0.0,28.5,123.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
338233543,2019-05-08T13:11:00,39.01118,-74.95979,2.4,104.1,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367317410,2019-05-08T13:11:09,38.99347,-75.01671,6.4,-193.5,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367349860,2019-05-08T13:11:32,39.26722,-75.34084,7.9,-91.3,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
367470320,2019-05-08T13:10:16,39.0042,-74.97698,7.5,21.6,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
366914210,2019-05-08T13:11:41,38.84013,-75.10456,11.9,36.5,43.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311073800,2019-05-08T13:11:34,38.98822,-75.2159,0.1,37.0,139.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367470320,2019-05-08T13:11:46,39.0054,-74.97594,3.6,203.2,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
369235000,2019-05-08T13:11:53,38.97948,-75.21482,9.9,-72.5,337.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
368058330,2019-05-08T13:12:07,39.14323,-75.05618,5.2,26.0,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367539750,2019-05-08T13:11:45,39.02901,-74.97085,1.7,21.6,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367120230,2019-05-08T13:12:02,38.99502,-75.22045,2.6,32.5,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
367090620,2019-05-08T13:12:17,38.8464,-75.12987,23.4,111.4,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
366889080,2019-05-08T13:12:06,39.23681,-75.30687,10.0,-93.6,316.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
367349860,2019-05-08T13:12:51,39.26938,-75.34338,7.9,-91.2,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
367090580,2019-05-08T13:12:22,38.94297,-75.27606,24.1,77.4,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
338447000,2019-05-08T13:12:21,38.96852,-75.19944,0.1,48.5,143.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
368058330,2019-05-08T13:10:59,39.14171,-75.05719,5.3,28.1,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-08T13:12:52,38.84332,-75.10153,12.3,33.6,39.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367539750,2019-05-08T13:12:56,39.02968,-74.97047,3.6,9.9,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
240463000,2019-05-08T13:13:03,38.94328,-75.17472,0.0,23.0,134.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
369235000,2019-05-08T13:13:03,38.98214,-75.21629,8.4,-73.9,336.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T13:13:01,39.00995,-74.95708,5.9,127.5,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367090580,2019-05-08T13:13:24,38.94428,-75.26741,23.9,76.1,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
367090580,2019-05-08T13:11:20,38.94109,-75.2848,24.4,69.4,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
367090620,2019-05-08T13:13:35,38.84322,-75.11979,24.2,115.6,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
366889080,2019-05-08T13:13:08,39.23891,-75.3094,9.9,-92.0,317.0,ADVENTURER,IMO7507411,WBN3015,31.0,0.0,41.0,11.0,5.2,32.0,B
367470320,2019-05-08T13:13:16,39.00731,-74.97662,10.1,73.8,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
368058330,2019-05-08T13:13:17,39.14472,-75.05519,5.2,27.1,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367490480,2019-05-08T13:13:16,39.00506,-74.98458,1.0,11.9,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
338447000,2019-05-08T13:13:52,38.96856,-75.19947,0.1,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367349860,2019-05-08T13:14:02,39.27131,-75.34552,8.0,-91.2,318.0,LINDA MORAN,IMO9398565,WDE4187,31.0,12.0,36.0,11.0,4.6,57.0,B
368058330,2019-05-08T13:14:18,39.14604,-75.05433,5.2,25.3,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-08T13:14:03,38.84667,-75.09864,12.2,35.0,41.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367539750,2019-05-08T13:14:27,39.02971,-74.97164,4.0,-173.4,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367090620,2019-05-08T13:14:45,38.8399,-75.11106,23.0,117.3,511.0,BREAKWATER,,WYH7020,60.0,15.0,14.0,4.0,,,B
369235000,2019-05-08T13:14:13,38.9844,-75.21764,6.8,-76.2,334.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367090580,2019-05-08T13:14:50,38.94648,-75.25566,23.4,81.9,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
