MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
366914190,2019-05-09T19:18:47,38.82772,-75.07675,12.1,31.3,29.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
311000546,2019-05-09T19:18:48,38.91358,-75.14565,0.3,193.9,270.0,,,,,1.0,,,,,A
367728870,2019-05-09T19:19:02,39.15858,-75.25204,9.7,-85.8,325.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
367780820,2019-05-09T19:19:09,39.22928,-75.30113,5.7,142.3,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
240463000,2019-05-09T19:19:05,38.94072,-75.1753,0.0,135.0,55.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
366914210,2019-05-09T19:19:12,38.87621,-75.08052,11.9,-194.1,214.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367728870,2019-05-09T19:20:22,39.16149,-75.25481,9.7,-86.1,325.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914210,2019-05-09T19:20:31,38.87262,-75.08385,12.0,-194.5,214.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366914190,2019-05-09T19:20:48,38.83379,-75.07312,11.9,24.7,18.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
36949428,2019-05-09T19:19:04,39.13183,-75.01981,10.2,160.4,159.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
538004030,2019-05-09T19:20:16,38.92903,-75.15767,0.2,150.9,245.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367728870,2019-05-09T19:21:32,39.16403,-75.2572,9.7,-85.7,326.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:20:51,38.95417,-75.18565,0.1,168.0,75.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311000546,2019-05-09T19:21:48,38.91324,-75.14579,0.2,194.3,275.0,,,,,1.0,,,,,A
366914210,2019-05-09T19:22:31,38.86704,-75.08864,12.0,-197.7,212.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538006702,2019-05-09T19:21:39,38.96744,-75.20113,0.3,192.3,103.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366980160,2019-05-09T19:22:52,38.78481,-75.11877,16.8,35.2,34.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,A
36949428,2019-05-09T19:21:23,39.12573,-75.01735,9.8,161.8,158.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367728870,2019-05-09T19:22:42,39.16658,-75.2596,9.7,-86.0,325.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
240463000,2019-05-09T19:22:03,38.94052,-75.17508,0.0,133.0,50.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367780820,2019-05-09T19:22:07,39.22624,-75.29775,5.2,136.0,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366914190,2019-05-09T19:22:48,38.84002,-75.06993,12.1,22.2,19.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
36949428,2019-05-09T19:22:34,39.12262,-75.01608,9.8,162.7,160.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367780820,2019-05-09T19:21:06,39.2273,-75.29902,5.1,137.5,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366914210,2019-05-09T19:23:41,38.86373,-75.09118,12.0,-199.3,211.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538004030,2019-05-09T19:23:14,38.92862,-75.15746,0.2,159.9,254.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
366914190,2019-05-09T19:23:58,38.84366,-75.06814,11.9,20.4,18.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367780820,2019-05-09T19:25:07,39.2231,-75.29417,5.4,138.3,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366980160,2019-05-09T19:23:54,38.79116,-75.11776,23.9,-59.1,349.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,A
366980160,2019-05-09T19:25:12,38.79971,-75.11966,24.2,-50.0,357.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,B
371361000,2019-05-09T19:23:52,38.9537,-75.18555,0.1,155.0,62.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
366914210,2019-05-09T19:25:21,38.85887,-75.09486,12.0,-199.6,211.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367728870,2019-05-09T19:26:02,39.17401,-75.26631,9.7,-84.2,328.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914190,2019-05-09T19:25:08,38.84725,-75.06632,11.9,22.1,22.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
240463000,2019-05-09T19:25:03,38.94035,-75.17485,0.1,126.0,46.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
366980160,2019-05-09T19:26:16,38.8047,-75.11395,24.2,58.8,60.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,B
36949428,2019-05-09T19:27:23,39.10997,-75.01073,9.9,157.4,152.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914210,2019-05-09T19:26:31,38.85543,-75.09726,12.0,-201.4,211.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366914190,2019-05-09T19:27:28,38.85442,-75.06267,11.5,22.8,18.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367780820,2019-05-09T19:26:36,39.22136,-75.2925,5.1,141.6,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
538006702,2019-05-09T19:24:37,38.96719,-75.20119,0.3,182.9,95.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367728870,2019-05-09T19:24:42,39.17101,-75.26369,9.7,-83.7,327.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
36949428,2019-05-09T19:24:44,39.11693,-75.01377,9.9,163.5,158.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
371361000,2019-05-09T19:26:52,38.95327,-75.18522,0.2,144.0,50.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367728870,2019-05-09T19:28:42,39.18004,-75.27128,9.6,-77.4,334.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366980160,2019-05-09T19:27:19,38.80829,-75.10602,24.7,62.8,64.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,B
367728870,2019-05-09T19:27:11,39.17659,-75.26856,9.7,-83.8,327.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
538006702,2019-05-09T19:27:39,38.96692,-75.20115,0.2,170.5,88.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366914210,2019-05-09T19:27:42,38.852,-75.09964,11.9,-201.5,211.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311000546,2019-05-09T19:27:48,38.91254,-75.14601,0.0,190.5,287.0,,,,,1.0,,,,,A
240463000,2019-05-09T19:28:05,38.94023,-75.17462,0.1,116.0,42.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367780820,2019-05-09T19:28:07,39.21945,-75.29071,4.7,151.1,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366914190,2019-05-09T19:28:38,38.85786,-75.061,11.3,20.5,20.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
311000546,2019-05-09T19:24:48,38.9129,-75.1459,0.2,189.3,280.0,,,,,1.0,,,,,A
538004030,2019-05-09T19:26:14,38.92818,-75.15733,0.2,169.7,262.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
366980160,2019-05-09T19:29:16,38.81153,-75.08988,23.9,105.8,107.0,BRANDYWINE,,WDB9646,,15.0,16.0,5.0,,,B
538004030,2019-05-09T19:29:16,38.92769,-75.1573,0.2,179.1,271.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
36949428,2019-05-09T19:28:35,39.10689,-75.00908,10.1,156.9,152.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,A
366914210,2019-05-09T19:30:01,38.84484,-75.10369,12.1,204.3,207.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367728870,2019-05-09T19:30:11,39.18365,-75.27347,9.6,-72.1,339.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
538006702,2019-05-09T19:30:36,38.96668,-75.20109,0.2,166.3,81.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366914190,2019-05-09T19:29:48,38.86122,-75.05925,11.0,22.1,19.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
36949428,2019-05-09T19:29:44,39.10389,-75.00745,10.0,158.9,154.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367780820,2019-05-09T19:29:38,39.21738,-75.28894,6.3,146.0,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
367728870,2019-05-09T19:31:41,39.1874,-75.27549,9.7,-72.5,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:29:54,38.95303,-75.1849,0.2,130.0,42.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311000546,2019-05-09T19:30:48,38.91219,-75.14617,0.0,195.4,298.0,,,,,1.0,,,,,A
36949428,2019-05-09T19:30:54,39.10079,-75.00579,10.3,159.7,152.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
240463000,2019-05-09T19:31:05,38.94013,-75.17437,0.1,105.0,40.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
366914210,2019-05-09T19:31:10,38.84132,-75.10573,12.1,204.4,206.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367780820,2019-05-09T19:32:38,39.21262,-75.28607,6.1,153.8,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366914210,2019-05-09T19:32:21,38.83772,-75.10774,12.2,204.7,208.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,A
538004030,2019-05-09T19:32:14,38.92717,-75.15739,0.1,189.8,283.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
36949428,2019-05-09T19:33:53,39.09294,-75.00147,10.0,156.6,152.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367728870,2019-05-09T19:32:51,39.19032,-75.27708,9.8,-73.1,337.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
367728870,2019-05-09T19:35:11,39.19619,-75.28034,9.8,-73.0,337.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914210,2019-05-09T19:35:21,38.82841,-75.11202,12.1,194.4,196.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538006702,2019-05-09T19:33:40,38.96651,-75.20104,0.2,159.9,75.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
311000546,2019-05-09T19:33:48,38.91191,-75.14632,0.0,199.6,308.0,,,,,1.0,,,,,A
240463000,2019-05-09T19:34:06,38.94008,-75.17412,0.1,91.0,38.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
371361000,2019-05-09T19:35:52,38.95277,-75.18428,0.3,113.0,35.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
366914190,2019-05-09T19:34:38,38.87511,-75.05267,10.6,20.6,18.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367780820,2019-05-09T19:34:40,39.20942,-75.28434,5.5,161.3,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
366914190,2019-05-09T19:31:07,38.86507,-75.05739,10.8,19.4,19.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
538004030,2019-05-09T19:35:14,38.92662,-75.15763,0.0,-204.0,300.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311000546,2019-05-09T19:36:48,38.91174,-75.14641,0.1,194.7,316.0,,,,,1.0,,,,,A
36949428,2019-05-09T19:35:04,39.08988,-74.99967,10.2,151.8,148.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,A
367728870,2019-05-09T19:37:21,39.20164,-75.2834,9.8,-73.0,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914190,2019-05-09T19:33:27,38.8718,-75.0543,11.0,18.5,20.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367780820,2019-05-09T19:36:10,39.20708,-75.28343,5.7,168.1,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
538006702,2019-05-09T19:36:37,38.96636,-75.20095,0.1,156.2,70.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367523340,2019-05-09T19:38:28,39.51733,-75.55153,11.3,195.2,197.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
538004030,2019-05-09T19:38:17,38.92622,-75.15805,0.0,-191.0,315.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
366914190,2019-05-09T19:35:47,38.87839,-75.0511,10.7,22.5,19.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
366914210,2019-05-09T19:36:41,38.82417,-75.11339,11.8,193.9,196.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
36949428,2019-05-09T19:37:24,39.08355,-74.99686,10.3,168.2,164.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
240463000,2019-05-09T19:37:02,38.94005,-75.17387,0.1,93.0,38.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
366914210,2019-05-09T19:39:11,38.81604,-75.11592,11.9,192.4,193.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367728870,2019-05-09T19:39:11,39.20631,-75.28603,9.9,-73.3,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:32:52,38.95288,-75.18462,0.2,122.0,37.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367780820,2019-05-09T19:38:08,39.20412,-75.28253,5.7,161.2,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
36949428,2019-05-09T19:38:34,39.08019,-74.99595,10.6,166.0,164.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914190,2019-05-09T19:37:58,38.88459,-75.04789,10.6,20.1,20.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
371361000,2019-05-09T19:38:54,38.95263,-75.1839,0.3,101.0,35.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
36949428,2019-05-09T19:36:14,39.08685,-74.9978,10.0,163.0,160.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914190,2019-05-09T19:36:57,38.88166,-75.04934,10.9,24.1,21.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367728870,2019-05-09T19:40:21,39.20924,-75.28775,9.9,-74.8,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914210,2019-05-09T19:40:21,38.81226,-75.11695,11.7,192.2,192.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366914190,2019-05-09T19:40:47,38.89256,-75.04401,10.8,19.9,19.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
366914210,2019-05-09T19:41:31,38.8086,-75.11782,11.4,189.4,190.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367780820,2019-05-09T19:41:36,39.19849,-75.27998,6.4,158.0,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
367523340,2019-05-09T19:39:37,39.51385,-75.55276,11.2,194.7,197.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
538006702,2019-05-09T19:39:39,38.96623,-75.20089,0.1,156.2,66.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
311000546,2019-05-09T19:39:48,38.91163,-75.14646,0.2,186.4,323.0,,,,,1.0,,,,,A
36949428,2019-05-09T19:39:54,39.07629,-74.99485,10.7,169.3,166.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
240463000,2019-05-09T19:40:06,38.94,-75.17358,0.1,99.0,36.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
36949428,2019-05-09T19:41:04,39.07296,-74.99407,10.6,169.7,169.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367523340,2019-05-09T19:40:47,39.5104,-75.55393,11.1,195.0,197.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
367728870,2019-05-09T19:41:22,39.21181,-75.28924,9.9,-73.0,337.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:41:51,38.95263,-75.1836,0.3,105.0,35.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
366914190,2019-05-09T19:41:58,38.8959,-75.04238,10.8,20.1,20.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
36949428,2019-05-09T19:42:14,39.06954,-74.9935,10.3,173.2,168.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914210,2019-05-09T19:43:01,38.80387,-75.11877,11.2,190.1,191.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367523340,2019-05-09T19:43:56,39.50087,-75.55724,11.2,195.9,197.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
36949428,2019-05-09T19:44:23,39.06319,-74.99241,10.9,171.1,171.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
538006702,2019-05-09T19:42:39,38.9662,-75.2008,0.0,156.2,64.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
538004030,2019-05-09T19:41:14,38.92594,-75.15848,0.0,-174.8,327.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367728870,2019-05-09T19:42:32,39.21474,-75.29098,9.9,-74.6,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914190,2019-05-09T19:44:47,38.90363,-75.0378,11.0,29.2,26.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
366914210,2019-05-09T19:44:30,38.79936,-75.11932,10.5,173.0,168.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311000546,2019-05-09T19:42:48,38.91158,-75.14647,0.3,156.8,329.0,,,,,1.0,,,,,A
367728870,2019-05-09T19:44:52,39.22049,-75.29436,9.7,-74.1,338.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
240463000,2019-05-09T19:43:05,38.93992,-75.17327,0.1,102.0,32.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
36949428,2019-05-09T19:46:13,39.05772,-74.99156,10.9,172.6,170.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,A
366914210,2019-05-09T19:45:50,38.79586,-75.1183,8.9,168.6,169.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538004030,2019-05-09T19:44:13,38.92577,-75.15887,0.1,-168.8,339.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367728870,2019-05-09T19:46:32,39.22462,-75.29675,9.6,-72.9,334.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:44:52,38.95253,-75.18327,0.3,103.0,35.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
538006702,2019-05-09T19:45:38,38.96616,-75.2007,0.0,156.2,62.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366914210,2019-05-09T19:47:30,38.79181,-75.11742,8.9,171.6,171.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311000546,2019-05-09T19:45:48,38.91159,-75.14643,0.3,59.0,333.0,,,,,1.0,,,,,A
36949428,2019-05-09T19:48:03,39.05229,-74.99083,10.7,174.8,170.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914190,2019-05-09T19:45:57,38.90679,-75.03572,10.7,27.8,25.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
240463000,2019-05-09T19:46:04,38.93985,-75.173,0.1,101.0,29.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367523340,2019-05-09T19:46:45,39.49235,-75.56042,11.4,196.0,197.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
367780820,2019-05-09T19:46:06,39.19117,-75.27638,5.6,160.0,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
538004030,2019-05-09T19:47:14,38.92565,-75.1592,0.2,-167.0,351.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367523340,2019-05-09T19:49:03,39.4852,-75.56249,11.6,186.1,187.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
367728870,2019-05-09T19:49:42,39.23188,-75.30244,9.6,-86.0,322.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
371361000,2019-05-09T19:47:51,38.95247,-75.18295,0.2,104.0,34.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367780820,2019-05-09T19:48:07,39.18793,-75.27485,6.0,156.7,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
311000546,2019-05-09T19:48:48,38.9117,-75.1464,0.1,39.0,333.0,,,,,1.0,,,,,A
538006702,2019-05-09T19:48:41,38.96615,-75.20061,0.0,156.2,61.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366914190,2019-05-09T19:48:17,38.91311,-75.03163,10.9,22.6,24.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
366914210,2019-05-09T19:48:41,38.7889,-75.11704,8.9,176.5,176.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367780820,2019-05-09T19:49:36,39.18578,-75.27364,6.2,149.9,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
36949428,2019-05-09T19:49:23,39.04829,-74.99044,11.0,175.7,171.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
366914210,2019-05-09T19:49:50,38.78608,-75.11699,8.1,180.4,178.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366914190,2019-05-09T19:47:07,38.90991,-75.03365,11.0,28.3,24.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
538004030,2019-05-09T19:50:16,38.92565,-75.15937,0.2,-78.5,0.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367523340,2019-05-09T19:50:32,39.48036,-75.56261,11.8,177.0,178.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
371361000,2019-05-09T19:50:53,38.95237,-75.18263,0.2,114.0,31.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
366914190,2019-05-09T19:50:57,38.91997,-75.02583,11.2,38.8,35.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,A
367523340,2019-05-09T19:52:22,39.47435,-75.56222,11.7,177.6,178.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
366914190,2019-05-09T19:52:27,38.92363,-75.02215,11.2,38.2,36.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367728870,2019-05-09T19:52:41,39.23809,-75.30903,9.6,-89.8,322.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
36949428,2019-05-09T19:52:53,39.03762,-74.98942,11.0,174.3,170.0,CG49428,,,99.0,0.0,15.0,5.0,0.0,99.0,B
367523340,2019-05-09T19:53:31,39.4706,-75.56203,11.7,177.6,177.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,B
367780820,2019-05-09T19:51:07,39.18351,-75.2724,6.2,151.0,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
538006702,2019-05-09T19:51:38,38.96614,-75.20051,0.2,125.0,59.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
366914210,2019-05-09T19:54:24,38.78379,-75.11892,1.3,156.3,352.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,A
311000546,2019-05-09T19:51:48,38.91179,-75.14635,0.0,22.1,333.0,,,,,1.0,,,,,A
367728870,2019-05-09T19:54:41,39.24226,-75.31337,9.6,-89.6,321.0,FREDERICK E BOUCHARD,IMO9794692,WDI7451,31.0,0.0,39.0,,,,B
366914190,2019-05-09T19:54:57,38.92971,-75.01608,11.0,36.7,35.0,NEW JERSEY,IMO8643078,WYU8850,60.0,0.0,86.0,20.0,,,B
367780820,2019-05-09T19:53:06,39.18041,-75.27031,6.3,149.1,511.0,NORTHERN CROSS,,WDJ4756,37.0,,,,,,B
367523340,2019-05-09T19:55:47,39.46314,-75.5616,11.9,172.4,168.0,OCEAN WAVE,IMO9554004,WDG3180,31.0,0.0,41.0,14.0,6.1,32.0,A
